cowcode,country,bureau,year,quarter,yearquarter,time,atr100,atr50,delibck,insurg_fatalities,insurg_events,intercomm_events,intercomm_fatalities,interstate_fatalities,protests,progovmilitias,regimechange,rallies,elections,blackouts,pts,vdem,anocracy
692,Bahrain,NEA,2020,Q1,2020 Q1,10,0,0,0,0,0,0,0,0,42,0,0,0,0,0,,0,0
771,Bangladesh,SCA,2020,Q1,2020 Q1,10,0,0,47,0,0,7,5,12,174,1,0,0,0,0,,1,1
370,Belarus,EUR,2020,Q1,2020 Q1,10,0,0,0,0,0,0,0,0,33,0,0,0,0,0,,1,1
434,Benin,AF,2020,Q1,2020 Q1,10,0,0,3,0,0,2,2,0,2,0,0,0,0,0,,1,1
346,Bosnia and Herzegovina,EUR,2020,Q1,2020 Q1,10,0,0,0,0,0,0,0,0,36,0,0,0,0,0,,2,1
571,Botswana,AF,2020,Q1,2020 Q1,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,3,0
355,Bulgaria,EUR,2020,Q1,2020 Q1,10,0,0,0,0,0,0,0,0,90,0,0,0,0,0,,2,1
439,Burkina Faso,AF,2020,Q1,2020 Q1,10,1,1,441,599,146,13,82,40,32,1,0,0,0,0,,1,1
516,Burundi,AF,2020,Q1,2020 Q1,10,0,0,24,0,0,0,0,0,1,1,0,0,0,0,,1,1
811,Cambodia,EAP,2020,Q1,2020 Q1,10,0,0,0,0,0,0,0,0,19,0,0,0,0,0,,1,1
471,Cameroon,AF,2020,Q1,2020 Q1,10,1,1,268,384,226,3,3,1,23,1,0,0,1,0,,1,1
482,Central African Republic,AF,2020,Q1,2020 Q1,10,0,0,28,109,15,4,2,16,7,0,0,0,0,0,,1,1
483,Chad,AF,2020,Q1,2020 Q1,10,0,0,26,190,9,7,7,0,12,0,0,0,0,0,,1,1
344,Croatia,EUR,2020,Q1,2020 Q1,10,0,0,0,0,0,0,0,0,26,0,0,0,1,0,,2,1
352,Cyprus,EUR,2020,Q1,2020 Q1,10,0,0,0,0,0,0,0,0,50,0,0,0,0,0,,3,0
490,Democratic Republic of Congo,AF,2020,Q1,2020 Q1,10,1,1,488,465,93,25,50,2,92,0,0,0,0,0,,1,1
522,Djibouti,AF,2020,Q1,2020 Q1,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,1,1
651,Egypt,NEA,2020,Q1,2020 Q1,10,0,0,26,154,105,0,0,0,21,1,0,0,0,0,,1,1
411,Equatorial Guinea,AF,2020,Q1,2020 Q1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1
531,Eritrea,AF,2020,Q1,2020 Q1,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,0
572,eSwatini,AF,2020,Q1,2020 Q1,10,0,0,0,0,0,0,0,0,4,0,0,0,0,0,,0,0
530,Ethiopia,AF,2020,Q1,2020 Q1,10,0,0,59,3,2,18,41,0,36,1,0,0,0,1,,1,1
481,Gabon,AF,2020,Q1,2020 Q1,10,0,0,0,0,0,0,0,0,5,1,0,0,0,0,,1,1
420,Gambia,AF,2020,Q1,2020 Q1,10,0,0,0,0,0,0,0,0,3,0,0,0,0,0,,2,1
372,Georgia,EUR,2020,Q1,2020 Q1,10,0,0,0,0,0,0,0,0,171,0,0,0,0,0,,2,1
452,Ghana,AF,2020,Q1,2020 Q1,10,0,0,10,0,0,13,9,0,38,0,0,0,0,0,,3,0
350,Greece,EUR,2020,Q1,2020 Q1,10,0,0,3,0,1,2,0,0,232,0,0,0,0,0,,2,1
438,Guinea,AF,2020,Q1,2020 Q1,10,0,0,6,0,0,1,0,0,161,1,0,0,0,0,,1,1
404,Guinea-Bissau,AF,2020,Q1,2020 Q1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,1
750,India,SCA,2020,Q1,2020 Q1,10,0,0,62,88,101,16,17,15,"3,579",1,0,1,0,1,,2,1
850,Indonesia,EAP,2020,Q1,2020 Q1,10,0,0,1,14,20,1,6,0,255,0,0,0,0,0,,2,1
630,Iran,NEA,2020,Q1,2020 Q1,10,0,0,3,3,3,0,0,2,294,1,0,0,1,0,,1,1
645,Iraq,NEA,2020,Q1,2020 Q1,10,0,1,120,250,136,7,8,74,432,1,0,0,0,0,,1,1
666,Israel,NEA,2020,Q1,2020 Q1,10,0,0,0,0,0,0,0,13,58,1,0,0,1,0,,3,0
437,Cote d'Ivoire,AF,2020,Q1,2020 Q1,10,0,0,3,0,0,7,4,0,33,0,0,0,0,0,,2,1
663,Jordan,NEA,2020,Q1,2020 Q1,10,0,0,0,0,0,0,0,0,65,0,0,0,0,0,,0,0
705,Kazakhstan,SCA,2020,Q1,2020 Q1,10,0,0,0,0,0,0,0,0,130,0,0,0,0,0,,1,1
501,Kenya,AF,2020,Q1,2020 Q1,10,0,0,23,49,21,7,3,5,31,0,0,0,0,0,,1,1
690,Kuwait,NEA,2020,Q1,2020 Q1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
703,Kyrgyzstan,SCA,2020,Q1,2020 Q1,10,0,0,0,0,0,0,0,0,40,1,0,0,0,0,,1,1
812,Laos,EAP,2020,Q1,2020 Q1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
660,Lebanon,NEA,2020,Q1,2020 Q1,10,0,0,1,0,0,0,0,0,716,1,0,0,0,0,,1,1
570,Lesotho,AF,2020,Q1,2020 Q1,10,0,0,0,0,0,0,0,0,6,0,0,0,0,0,,2,1
450,Liberia,AF,2020,Q1,2020 Q1,10,0,0,0,0,0,0,0,0,12,0,0,0,0,0,,2,1
620,Libya,NEA,2020,Q1,2020 Q1,10,0,0,28,3,2,3,3,15,28,1,0,0,0,0,,0,0
580,Madagascar,AF,2020,Q1,2020 Q1,10,0,0,11,0,0,4,29,0,7,0,0,0,0,0,,1,1
553,Malawi,AF,2020,Q1,2020 Q1,10,0,0,0,0,0,0,0,0,34,1,0,0,0,0,,1,1
820,Malaysia,EAP,2020,Q1,2020 Q1,10,0,0,0,0,1,0,0,0,17,0,0,0,0,0,,1,1
432,Mali,AF,2020,Q1,2020 Q1,10,1,1,232,414,90,59,342,207,33,1,0,0,1,0,,1,1
435,Mauritania,AF,2020,Q1,2020 Q1,10,0,0,0,0,0,2,0,0,60,0,0,0,0,0,,1,1
359,Moldova,EUR,2020,Q1,2020 Q1,10,0,0,0,0,0,0,0,0,32,0,0,0,0,0,,2,1
341,Montenegro,EUR,2020,Q1,2020 Q1,10,0,0,0,0,0,0,0,0,231,0,0,0,0,0,,1,1
600,Morocco,NEA,2020,Q1,2020 Q1,10,0,0,0,0,4,0,0,0,255,0,0,0,0,0,,0,0
541,Mozambique,AF,2020,Q1,2020 Q1,10,0,0,92,0,0,0,0,0,3,0,0,0,0,0,,1,1
775,Myanmar,EAP,2020,Q1,2020 Q1,10,0,0,37,182,233,0,0,0,100,0,0,0,0,1,,1,1
565,Namibia,AF,2020,Q1,2020 Q1,10,0,0,0,0,0,0,0,0,14,0,0,0,0,0,,2,1
790,Nepal,SCA,2020,Q1,2020 Q1,10,0,0,0,0,0,0,0,0,35,0,0,0,0,0,,2,1
436,Niger,AF,2020,Q1,2020 Q1,10,0,0,52,334,83,3,6,61,4,0,0,0,0,0,,1,1
475,Nigeria,AF,2020,Q1,2020 Q1,10,1,1,562,541,133,103,306,0,199,0,0,0,0,0,,1,1
343,North Macedonia,EUR,2020,Q1,2020 Q1,10,0,0,0,0,0,0,0,0,27,0,0,0,0,0,,2,1
698,Oman,NEA,2020,Q1,2020 Q1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
770,Pakistan,SCA,2020,Q1,2020 Q1,10,0,0,15,56,9,10,16,9,"1,251",1,0,0,0,0,,1,1
840,Philippines,EAP,2020,Q1,2020 Q1,10,1,1,269,86,90,1,2,1,83,1,0,0,0,0,,1,1
694,Qatar,NEA,2020,Q1,2020 Q1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
484,Republic of Congo,AF,2020,Q1,2020 Q1,10,0,0,0,0,0,0,0,0,2,0,0,0,0,0,,1,1
360,Romania,EUR,2020,Q1,2020 Q1,10,0,0,0,0,0,0,0,0,52,1,0,0,0,0,,2,1
365,Russia,EUR,2020,Q1,2020 Q1,10,0,0,0,0,0,0,0,0,498,0,0,0,0,0,,1,1
517,Rwanda,AF,2020,Q1,2020 Q1,10,0,0,4,0,0,1,0,0,0,0,0,0,0,0,,1,1
670,Saudi Arabia,NEA,2020,Q1,2020 Q1,10,0,0,0,0,0,0,0,60,0,1,0,0,0,0,,0,0
433,Senegal,AF,2020,Q1,2020 Q1,10,0,0,0,0,0,0,0,0,14,0,0,0,0,0,,2,1
345,Serbia,EUR,2020,Q1,2020 Q1,10,0,0,0,0,0,0,0,0,116,0,0,1,0,0,,1,1
451,Sierra Leone,AF,2020,Q1,2020 Q1,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,,2,1
520,Somalia,AF,2020,Q1,2020 Q1,10,0,0,125,382,295,34,76,110,11,1,0,0,0,0,,0,0
560,South Africa,AF,2020,Q1,2020 Q1,10,0,0,10,0,0,0,0,0,256,0,0,0,0,0,,2,1
626,South Sudan,AF,2020,Q1,2020 Q1,10,0,0,80,0,2,81,361,5,18,1,0,0,0,0,,0,0
780,Sri Lanka,SCA,2020,Q1,2020 Q1,10,0,0,3,0,0,0,0,0,143,1,0,0,0,0,,2,1
625,Sudan,AF,2020,Q1,2020 Q1,10,0,1,89,0,0,29,82,9,116,1,0,0,0,0,,0,0
652,Syria,NEA,2020,Q1,2020 Q1,10,0,1,251,"1,493",986,18,14,631,63,1,0,0,0,0,,0,0
702,Tajikistan,SCA,2020,Q1,2020 Q1,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,1,1
510,Tanzania,AF,2020,Q1,2020 Q1,10,0,0,1,0,0,0,0,0,0,1,0,0,0,0,,1,1
800,Thailand,EAP,2020,Q1,2020 Q1,10,0,0,18,35,37,0,0,1,99,1,0,0,0,0,,0,0
461,Togo,AF,2020,Q1,2020 Q1,10,0,0,1,0,0,0,0,0,5,1,0,0,1,0,,1,1
616,Tunisia,NEA,2020,Q1,2020 Q1,10,0,0,0,2,5,2,0,0,216,0,0,0,0,0,,3,0
640,Turkey,EUR,2020,Q1,2020 Q1,10,0,0,2,40,164,3,1,0,544,1,0,0,0,0,,1,1
701,Turkmenistan,SCA,2020,Q1,2020 Q1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1
500,Uganda,AF,2020,Q1,2020 Q1,10,0,0,7,0,0,6,6,0,31,1,0,0,0,0,,1,1
369,Ukraine,EUR,2020,Q1,2020 Q1,10,0,0,2,36,"1,993",0,0,0,264,0,0,0,0,0,,1,1
696,United Arab Emirates,NEA,2020,Q1,2020 Q1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
704,Uzbekistan,SCA,2020,Q1,2020 Q1,10,0,0,0,0,0,0,0,0,24,0,0,0,1,0,,0,0
816,Vietnam,EAP,2020,Q1,2020 Q1,10,0,0,0,0,0,0,0,0,3,0,0,0,0,0,,0,0
679,Yemen,NEA,2020,Q1,2020 Q1,10,0,0,105,55,38,24,31,441,204,1,0,0,0,0,,0,0
551,Zambia,AF,2020,Q1,2020 Q1,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,1,1
552,Zimbabwe,AF,2020,Q1,2020 Q1,10,0,0,0,0,0,0,0,0,11,1,0,0,0,0,,1,1
700,Afghanistan,SCA,2020,Q2,2020 Q2,11,,,,,,,,,,,,,,,,,
339,Albania,EUR,2020,Q2,2020 Q2,11,,,,,,,,,,,,,,,,,
615,Algeria,NEA,2020,Q2,2020 Q2,11,,,,,,,,,,,,,,,,,
540,Angola,AF,2020,Q2,2020 Q2,11,,,,,,,,,,,,,,,,,
371,Armenia,EUR,2020,Q2,2020 Q2,11,,,,,,,,,,,,,,,,,
373,Azerbaijan,EUR,2020,Q2,2020 Q2,11,,,,,,,,,,,,,,,,,
692,Bahrain,NEA,2020,Q2,2020 Q2,11,,,,,,,,,,,,,,,,,
771,Bangladesh,SCA,2020,Q2,2020 Q2,11,,,,,,,,,,,,,,,,,
370,Belarus,EUR,2020,Q2,2020 Q2,11,,,,,,,,,,,,,,,,,
434,Benin,AF,2020,Q2,2020 Q2,11,,,,,,,,,,,,,,,,,
346,Bosnia and Herzegovina,EUR,2020,Q2,2020 Q2,11,,,,,,,,,,,,,,,,,
571,Botswana,AF,2020,Q2,2020 Q2,11,,,,,,,,,,,,,,,,,
355,Bulgaria,EUR,2020,Q2,2020 Q2,11,,,,,,,,,,,,,,,,,
439,Burkina Faso,AF,2020,Q2,2020 Q2,11,,,,,,,,,,,,,,,,,
516,Burundi,AF,2020,Q2,2020 Q2,11,,,,,,,,,,,,,,,,,
811,Cambodia,EAP,2020,Q2,2020 Q2,11,,,,,,,,,,,,,,,,,
471,Cameroon,AF,2020,Q2,2020 Q2,11,,,,,,,,,,,,,,,,,
482,Central African Republic,AF,2020,Q2,2020 Q2,11,,,,,,,,,,,,,,,,,
483,Chad,AF,2020,Q2,2020 Q2,11,,,,,,,,,,,,,,,,,
344,Croatia,EUR,2020,Q2,2020 Q2,11,,,,,,,,,,,,,,,,,
352,Cyprus,EUR,2020,Q2,2020 Q2,11,,,,,,,,,,,,,,,,,
490,Democratic Republic of Congo,AF,2020,Q2,2020 Q2,11,,,,,,,,,,,,,,,,,
522,Djibouti,AF,2020,Q2,2020 Q2,11,,,,,,,,,,,,,,,,,
651,Egypt,NEA,2020,Q2,2020 Q2,11,,,,,,,,,,,,,,,,,
411,Equatorial Guinea,AF,2020,Q2,2020 Q2,11,,,,,,,,,,,,,,,,,
531,Eritrea,AF,2020,Q2,2020 Q2,11,,,,,,,,,,,,,,,,,
572,eSwatini,AF,2020,Q2,2020 Q2,11,,,,,,,,,,,,,,,,,
530,Ethiopia,AF,2020,Q2,2020 Q2,11,,,,,,,,,,,,,,,,,
481,Gabon,AF,2020,Q2,2020 Q2,11,,,,,,,,,,,,,,,,,
420,Gambia,AF,2020,Q2,2020 Q2,11,,,,,,,,,,,,,,,,,
372,Georgia,EUR,2020,Q2,2020 Q2,11,,,,,,,,,,,,,,,,,
452,Ghana,AF,2020,Q2,2020 Q2,11,,,,,,,,,,,,,,,,,
350,Greece,EUR,2020,Q2,2020 Q2,11,,,,,,,,,,,,,,,,,
438,Guinea,AF,2020,Q2,2020 Q2,11,,,,,,,,,,,,,,,,,
404,Guinea-Bissau,AF,2020,Q2,2020 Q2,11,,,,,,,,,,,,,,,,,
750,India,SCA,2020,Q2,2020 Q2,11,,,,,,,,,,,,,,,,,
850,Indonesia,EAP,2020,Q2,2020 Q2,11,,,,,,,,,,,,,,,,,
630,Iran,NEA,2020,Q2,2020 Q2,11,,,,,,,,,,,,,,,,,
645,Iraq,NEA,2020,Q2,2020 Q2,11,,,,,,,,,,,,,,,,,
666,Israel,NEA,2020,Q2,2020 Q2,11,,,,,,,,,,,,,,,,,
437,Cote d'Ivoire,AF,2020,Q2,2020 Q2,11,,,,,,,,,,,,,,,,,
663,Jordan,NEA,2020,Q2,2020 Q2,11,,,,,,,,,,,,,,,,,
705,Kazakhstan,SCA,2020,Q2,2020 Q2,11,,,,,,,,,,,,,,,,,
501,Kenya,AF,2020,Q2,2020 Q2,11,,,,,,,,,,,,,,,,,
690,Kuwait,NEA,2020,Q2,2020 Q2,11,,,,,,,,,,,,,,,,,
703,Kyrgyzstan,SCA,2020,Q2,2020 Q2,11,,,,,,,,,,,,,,,,,
812,Laos,EAP,2020,Q2,2020 Q2,11,,,,,,,,,,,,,,,,,
660,Lebanon,NEA,2020,Q2,2020 Q2,11,,,,,,,,,,,,,,,,,
570,Lesotho,AF,2020,Q2,2020 Q2,11,,,,,,,,,,,,,,,,,
450,Liberia,AF,2020,Q2,2020 Q2,11,,,,,,,,,,,,,,,,,
620,Libya,NEA,2020,Q2,2020 Q2,11,,,,,,,,,,,,,,,,,
580,Madagascar,AF,2020,Q2,2020 Q2,11,,,,,,,,,,,,,,,,,
553,Malawi,AF,2020,Q2,2020 Q2,11,,,,,,,,,,,,,,,,,
820,Malaysia,EAP,2020,Q2,2020 Q2,11,,,,,,,,,,,,,,,,,
432,Mali,AF,2020,Q2,2020 Q2,11,,,,,,,,,,,,,,,,,
435,Mauritania,AF,2020,Q2,2020 Q2,11,,,,,,,,,,,,,,,,,
359,Moldova,EUR,2020,Q2,2020 Q2,11,,,,,,,,,,,,,,,,,
341,Montenegro,EUR,2020,Q2,2020 Q2,11,,,,,,,,,,,,,,,,,
600,Morocco,NEA,2020,Q2,2020 Q2,11,,,,,,,,,,,,,,,,,
541,Mozambique,AF,2020,Q2,2020 Q2,11,,,,,,,,,,,,,,,,,
775,Myanmar,EAP,2020,Q2,2020 Q2,11,,,,,,,,,,,,,,,,,
565,Namibia,AF,2020,Q2,2020 Q2,11,,,,,,,,,,,,,,,,,
790,Nepal,SCA,2020,Q2,2020 Q2,11,,,,,,,,,,,,,,,,,
436,Niger,AF,2020,Q2,2020 Q2,11,,,,,,,,,,,,,,,,,
475,Nigeria,AF,2020,Q2,2020 Q2,11,,,,,,,,,,,,,,,,,
343,North Macedonia,EUR,2020,Q2,2020 Q2,11,,,,,,,,,,,,,,,,,
698,Oman,NEA,2020,Q2,2020 Q2,11,,,,,,,,,,,,,,,,,
770,Pakistan,SCA,2020,Q2,2020 Q2,11,,,,,,,,,,,,,,,,,
840,Philippines,EAP,2020,Q2,2020 Q2,11,,,,,,,,,,,,,,,,,
694,Qatar,NEA,2020,Q2,2020 Q2,11,,,,,,,,,,,,,,,,,
484,Republic of Congo,AF,2020,Q2,2020 Q2,11,,,,,,,,,,,,,,,,,
360,Romania,EUR,2020,Q2,2020 Q2,11,,,,,,,,,,,,,,,,,
365,Russia,EUR,2020,Q2,2020 Q2,11,,,,,,,,,,,,,,,,,
517,Rwanda,AF,2020,Q2,2020 Q2,11,,,,,,,,,,,,,,,,,
670,Saudi Arabia,NEA,2020,Q2,2020 Q2,11,,,,,,,,,,,,,,,,,
433,Senegal,AF,2020,Q2,2020 Q2,11,,,,,,,,,,,,,,,,,
345,Serbia,EUR,2020,Q2,2020 Q2,11,,,,,,,,,,,,,,,,,
451,Sierra Leone,AF,2020,Q2,2020 Q2,11,,,,,,,,,,,,,,,,,
520,Somalia,AF,2020,Q2,2020 Q2,11,,,,,,,,,,,,,,,,,
560,South Africa,AF,2020,Q2,2020 Q2,11,,,,,,,,,,,,,,,,,
626,South Sudan,AF,2020,Q2,2020 Q2,11,,,,,,,,,,,,,,,,,
780,Sri Lanka,SCA,2020,Q2,2020 Q2,11,,,,,,,,,,,,,,,,,
625,Sudan,AF,2020,Q2,2020 Q2,11,,,,,,,,,,,,,,,,,
652,Syria,NEA,2020,Q2,2020 Q2,11,,,,,,,,,,,,,,,,,
702,Tajikistan,SCA,2020,Q2,2020 Q2,11,,,,,,,,,,,,,,,,,
510,Tanzania,AF,2020,Q2,2020 Q2,11,,,,,,,,,,,,,,,,,
800,Thailand,EAP,2020,Q2,2020 Q2,11,,,,,,,,,,,,,,,,,
461,Togo,AF,2020,Q2,2020 Q2,11,,,,,,,,,,,,,,,,,
616,Tunisia,NEA,2020,Q2,2020 Q2,11,,,,,,,,,,,,,,,,,
640,Turkey,EUR,2020,Q2,2020 Q2,11,,,,,,,,,,,,,,,,,
701,Turkmenistan,SCA,2020,Q2,2020 Q2,11,,,,,,,,,,,,,,,,,
500,Uganda,AF,2020,Q2,2020 Q2,11,,,,,,,,,,,,,,,,,
369,Ukraine,EUR,2020,Q2,2020 Q2,11,,,,,,,,,,,,,,,,,
696,United Arab Emirates,NEA,2020,Q2,2020 Q2,11,,,,,,,,,,,,,,,,,
704,Uzbekistan,SCA,2020,Q2,2020 Q2,11,,,,,,,,,,,,,,,,,
816,Vietnam,EAP,2020,Q2,2020 Q2,11,,,,,,,,,,,,,,,,,
679,Yemen,NEA,2020,Q2,2020 Q2,11,,,,,,,,,,,,,,,,,
551,Zambia,AF,2020,Q2,2020 Q2,11,,,,,,,,,,,,,,,,,
552,Zimbabwe,AF,2020,Q2,2020 Q2,11,,,,,,,,,,,,,,,,,
