data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
6994717,170,COL2077,2077,10-Mar-20,2020,2,Violence against civilians,Attack,ELN: National Liberation Army,,2,Civilians (Colombia),Farmers (Colombia),7,27,South America,Colombia,Norte De Santander,El Tarra,,Filo Gringo,8.656,-72.9559,1,El Tiempo (Colombia),National,"On 10 March 2020, in Filo El Gringo, El Tarra, Norte de Santander department, the body of a farmer was found. He had been kidnapped by members of the National Liberation Army (ELN), as reported on 1 December 2019. No further information. One fatality recorded.",1,1584404347,COL
6994476,170,COL2076,2076,10-Mar-20,2020,1,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),Labour Group (Colombia),7,37,South America,Colombia,Cauca,Caloto,,Caloto,3.0341,-76.4085,1,El Tiempo (Colombia); Justice for Colombia,National,"On March 10, 2020, in Caloto, Cauca department, a trade unionist leader was killed by unidentified armed individuals. The motive of the attack is not reported. One fatality recorded.",1,1584404347,COL
6995023,170,COL2078,2078,10-Mar-20,2020,1,Protests,Peaceful protest,Protesters (Colombia),,6,,,0,60,South America,Colombia,Santander,Giron,,Giron,7.0728,-73.1683,1,Vanguardia Liberal,Subnational,"On March 10, 2020, in front of the school Gabriel Garcia Marquez in Giron, Santander department, a group of parents protested to demand the hiring of more teachers. Protesters informed that President Ivan Duque came, inaugurated the school, but there are not enough teachers in the school. [size=no report]",0,1584404348,COL
6995026,170,COL2079,2079,10-Mar-20,2020,2,Battles,Armed clash,Gulf Clan,,3,Military Forces of Colombia (2018-),,1,13,South America,Colombia,Choco,Quibdo,,Quibdo,5.6922,-76.658,3,W Radio,National,"As reported on March 10, 2020, in the Choco department, there was an armed clash between members of the Gulf Clan and soldiers. A soldier was killed during the clash. Two members of the Gulf Clan were arrested and an unspecified number of war material was seized by soldiers. One fatality recorded.",1,1584404348,COL
6994595,170,COL2075,2075,10-Mar-20,2020,1,Protests,Peaceful protest,Protesters (Colombia),Labour Group (Colombia),6,,,0,60,South America,Colombia,Atlantico,Barranquilla,,Barranquilla,10.9799,-74.8013,1,Diario La Libertad,National,"On March 10, 2020, in Barranquilla, Atlantico department, a group of vendors protested in front of the Mayor's office to demand that they are relocated after been evicted from street 32 with 43. [size=no report]",0,1584404347,COL
6994718,170,COL2068,2068,9-Mar-20,2020,1,Protests,Peaceful protest,Protesters (Colombia),Labour Group (Colombia),6,,,0,60,South America,Colombia,"Bogota, D.C.","Bogota, D.C.",,Bogota-Kennedy,4.6165,-74.146,1,El Tiempo (Colombia),National,"On March 9, 2020, in Bogota-Kennedy, truck drivers protested to demand labor guarantees. No further information. [size=no report]",0,1584404347,COL
6994726,170,COL2071,2071,9-Mar-20,2020,1,Protests,Peaceful protest,Protesters (Colombia),Labour Group (Colombia),6,,,0,60,South America,Colombia,Bolivar,Cartagena,,Cartagena,10.3917,-75.4824,1,El Universal (Colombia),National,"On March 9, 2020, in Cartagena, Bolivar department, a group of workers and residents protested to demand from the oil company, Ecopetrol, the inclusion of local labor into the new projects that are going to be developed in the city. [size=no report]",0,1584404347,COL
6995021,170,COL2069,2069,9-Mar-20,2020,1,Protests,Peaceful protest,Protesters (Colombia),Women (Colombia),6,,,0,60,South America,Colombia,Santander,Bucaramanga,,Bucaramanga,7.1163,-73.1326,1,Vanguardia Liberal,Subnational,"On March 9, 2020, in Bucaramanga, Santander department, nearly 200 women from different social groups marched to commemorate International Women's Day. Protesters also demanded respect for women's rights and zero domestic and sexual violence. [size=nearly 200]",0,1584404348,COL
6995022,170,COL2073,2073,9-Mar-20,2020,1,Protests,Peaceful protest,Protesters (Colombia),Students (Colombia),6,,,0,60,South America,Colombia,Santander,Floridablanca,,Floridablanca,7.0724,-73.099,1,Vanguardia Liberal,Subnational,"On March 9, 2020, in Floridablanca, Santander department, a group of students and parents protested due to the lack of classrooms in several schools of the city. [size=no report]",0,1584404348,COL
6994625,170,COL2070,2070,9-Mar-20,2020,1,Protests,Peaceful protest,Protesters (Colombia),Farmers (Colombia),6,,,0,60,South America,Colombia,Antioquia,Campamento,,Campamento,6.9798,-75.2982,1,El Colombiano,Subnational,"On March 9, 2020, in Campamento, Antioquia department, at least 3,000 farmers marched. It is unclear the motive of the march. One version is that farmers marched after receiving threats from the 36 front of FARC, who are established in the area. The other version is that protesters marched to demand justice for the killing of a social leader in February 2020. [size=at least 3,000]",0,1584404347,COL
6994627,170,COL2072,2072,9-Mar-20,2020,1,Protests,Peaceful protest,Protesters (Colombia),Labour Group (Colombia),6,,,0,60,South America,Colombia,Antioquia,Valdivia,,El Socorro,7.2444,-75.3911,2,El Colombiano,Subnational,"On March 9, 2020, in the north part of Valle de Aburra, Antioquia department, a group of truck drivers protested after local authorities implemented a restriction to drive cars and trucks according to the number of their plate. [size=no report]",0,1584404347,COL
6994899,170,COL2074,2074,9-Mar-20,2020,1,Protests,Peaceful protest,Protesters (Colombia),Women (Colombia),6,,,0,60,South America,Colombia,Caldas,Manizales,,Manizales,5.0577,-75.4911,1,La Patria,Subnational,"On March 9, 2020, in Manizales, Caldas department, hundreds of women marched to commemorate International Women's Day. Protesters also demanded respect for women's rights and zero domestic and sexual violence. [size=hundreds]",0,1584404348,COL
6994719,170,COL2065,2065,8-Mar-20,2020,1,Protests,Peaceful protest,Protesters (Colombia),Women (Colombia),6,,,0,60,South America,Colombia,Valle Del Cauca,Cali,,Cali,3.4372,-76.5225,1,El Tiempo (Colombia),National,"On March 8, 2020, in Cali, Valle del Cauca department, hundreds of women marched to commemorate International Women's Day. Protesters also demanded respect for women's rights and zero domestic and sexual violence. [size=hundreds]",0,1584404347,COL
6994725,170,COL2066,2066,8-Mar-20,2020,1,Protests,Peaceful protest,Protesters (Colombia),Labour Group (Colombia); Women (Colombia),6,,,0,60,South America,Colombia,Bolivar,Cartagena,,Cartagena,10.3917,-75.4824,1,El Universal (Colombia),National,"On March 8, 2020, in Cartagena, Bolivar department, members of several women' organizations and female workers marched to commemorate International Women's Day. Protesters also demanded respect for women's rights, equal salary than men, zero domestic and sexual violence, and more working opportunities. [size=no report]",0,1584404347,COL
6994475,170,COL2064,2064,8-Mar-20,2020,1,Protests,Peaceful protest,Protesters (Colombia),Women (Colombia),6,,,0,60,South America,Colombia,"Bogota, D.C.","Bogota, D.C.",,Bogota,4.6502,-74.1074,1,El Carabobeno; EFE,Regional-International,"On March 8, 2020, in Bogota, thousands of women marched to commemorate International Women's Day and reject domestic and sexual violence. The march took place the same day of the burial of a former FARC that was murdered in previous days in Bogota. [size=thousands]",0,1584404347,COL
6994546,170,COL2062,2062,8-Mar-20,2020,1,Battles,Armed clash,ELN: National Liberation Army,,2,FARC Dissident: Revolutionary Armed Forces of Colombia Dissident Faction,,2,22,South America,Colombia,Cauca,Argelia,,Argelia,2.2568,-77.2495,1,Cronica del Quindio,National,"On March 8, 2020, in Argelia, Cauca department, there were armed clashes between members of the National Liberation Army (ELN) and FARC dissidents. Both groups want to control the area. 700 residents were displaced after the clashes. No fatalities reported.",0,1584404347,COL
6994596,170,COL2063,2063,8-Mar-20,2020,1,Protests,Peaceful protest,Protesters (Colombia),Labour Group (Colombia); Students (Colombia); Women (Colombia),6,,,0,60,South America,Colombia,Atlantico,Barranquilla,,Barranquilla,10.9799,-74.8013,1,Diario La Libertad,National,"On March 8, 2020, in Barranquilla, Atlantico department, more than 500 women from different social groups, students, and workers, marched to commemorate International Women's Day. Protesters also demanded respect for women's rights and zero domestic and sexual violence. [size=more than 500]",0,1584404347,COL
6994626,170,COL2067,2067,8-Mar-20,2020,1,Protests,Peaceful protest,Protesters (Colombia),Women (Colombia),6,,,0,60,South America,Colombia,Antioquia,Medellin,,Medellin,6.2496,-75.5774,1,El Colombiano,Subnational,"On March 8, 2020, in Medellin, Antioquia department, thousands of women marched to commemorate International Women's Day and reject domestic and sexual violence. [size=thousands]",0,1584404347,COL
6983200,170,COL2058,2058,7-Mar-20,2020,2,Strategic developments,Headquarters or base established,FARC Dissident - Carlos Patino Front: Revolutionary Armed Forces of Colombia Dissident Faction (Carlos Patino Front),,2,,,0,20,South America,Colombia,Cauca,Argelia,,Argelia,2.2568,-77.2495,1,RCN Radio; Noticias RCN,National,"As reported on March 7, 2020, in Argelia, Cauca department, 25 members of the FARC Carlos Patino front established its headquarters. People of the area have been displaced. The United Nations asked for more security and respect for the rights of the community. No further information.",0,1583799656,COL
6995025,170,COL2061,2061,7-Mar-20,2020,2,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),Unidentified Communal Group (Colombia),7,37,South America,Colombia,Narino,El Tambo,,El Tambo,1.4076,-77.3902,1,W Radio,National,"As reported on March 7, 2020, in El Tambo, Cauca department, a social leader was killed by unidentified armed individuals. The victim was one of the promoters of the construction of a road that will allow the entry from other areas. One fatality recorded.",1,1584404348,COL
6994474,170,COL2060,2060,6-Mar-20,2020,1,Protests,Peaceful protest,Protesters (Colombia),,6,,,0,60,South America,Colombia,"Bogota, D.C.","Bogota, D.C.",,Bogota,4.6502,-74.1074,1,EFE; Cronica del Quindio,National-International,"On March 6, 2020, in Bogota, hundreds of victims of social and political conflict marched to demand justice and reparations from the regime of President Ivan Duque. Protesters asked justice for the 80,000 people that have disappeared in Colombia. [size=hundreds]",0,1584404347,COL
6983425,170,COL2051,2051,5-Mar-20,2020,1,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),Former FARC: Revolutionary Armed Forces of Colombia; Women (Colombia),7,37,South America,Colombia,"Bogota, D.C.","Bogota, D.C.",,Bogota-Kennedy,4.6165,-74.146,1,El Universal (Colombia),National,"On March 5, 2020, in the El Tintal neighborhood in Bogota, a female former member of the Revolutionary Armed Forces of Colombia (FARC) was killed by unidentified armed individuals. The motive of the attack is unknown. One fatality reported.",1,1583799656,COL
6983344,170,COL2055,2055,5-Mar-20,2020,1,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),,7,37,South America,Colombia,Antioquia,Girardota,,Girardota,6.3678,-75.4623,2,El Colombiano,Subnational,"On March 5, 2020, in Girardota, Antioquia department, unidentified armed individuals attacked individuals that were inside the official van of the Mayor's office. The Mayor was not inside of the van. The motive of the attack and information regarding the perpetrators are not reported. No fatalities recorded.",0,1583799656,COL
6983379,170,COL2056,2056,5-Mar-20,2020,1,Protests,Peaceful protest,Protesters (Colombia),,6,,,0,60,South America,Colombia,Tolima,Ibague,,Ibague,4.4396,-75.1937,1,El Nuevo Dia (Colombia),National,"On March 5, 2020, in Villa Cafe, Ibague, Tolima department, a group of residents protested to reject that a green area has been used as an avenue. Protesters asked local authorities to prohibit the pass of vehicles in this area. [size=no report]",0,1583799656,COL
6983415,170,COL2057,2057,5-Mar-20,2020,1,Riots,Violent demonstration,Rioters (Colombia),,5,Police Forces of Colombia (2018-) ESMAD: Mobile Anti-Disturbance Squadron,,1,15,South America,Colombia,Antioquia,Medellin,,Medellin,6.2496,-75.5774,1,El Tiempo (Colombia),National,"On March 5, 2020, in the National University in Medellin, Antioquia department, a group of people blocked roads and demonstrated by throwing stones. The public transportation system was paralyzed while Mobile Anti-Disturbance Squadron (ESMAD) officers tried to disperse the group of rioters. The motive of the demonstration is not reported. [size=no report]",0,1583799656,COL
